PortfolioCode,Date,AllocationType,Position,Weight,,
BON032(Full),16-Feb-23,Strategic,IEU-AU,6.500000000,,
BON032(Full),16-Feb-23,Strategic,IHVV-AU,4.000000000,,
BON032(Full),16-Feb-23,Strategic,IJP-AU,1.000000000,,
BON032(Full),16-Feb-23,Strategic,IVV-AU,8.500000000,,
BON032(Full),16-Feb-23,Strategic,IZZ-AU,2.000000000,,
BON032(Full),16-Feb-23,Strategic,WVOL-AU,4.500000000,,
BON032(Full),16-Feb-23,Strategic,IAF-AU,25.000000000,,
BON032(Full),16-Feb-23,Strategic,IGB-AU,2.000000000,,
BON032(Full),16-Feb-23,Strategic,ILB-AU,3.000000000,,
BON032(Full),16-Feb-23,Strategic,IHCB-AU,3.500000000,,
BON032(Full),16-Feb-23,Strategic,IHHY-AU,2.500000000,,
BON032(Full),16-Feb-23,Strategic,IHEB-AU,2.000000000,,
BON032(Full),16-Feb-23,Strategic,AESG-AU,4.000000000,,
BON032(Full),16-Feb-23,Strategic,BILL-AU,2.500000000,,
BON032(Full),16-Feb-23,Strategic,ISEC-AU,5.500000000,,
BON032(Full),16-Feb-23,Tactical,CHN0005AU,11.025000000,,
BON032(Full),16-Feb-23,Tactical,SSB0122AU,11.025000000,,
BON032(Full),16-Feb-23,Tactical,IOZ-AU,6.300000000,,
BON032(Full),16-Feb-23,Tactical,IAF-AU,6.000000000,,
BON032(Full),16-Feb-23,Tactical,VAN0024AU,5.000000000,,
BON032(Full),16-Feb-23,Tactical,ILC-AU,4.263000000,,
BON032(Full),16-Feb-23,Tactical,BTA0480AU,4.116000000,,
BON032(Full),16-Feb-23,Tactical,PER0049AU,4.116000000,,
BON032(Full),16-Feb-23,Tactical,IZZ-AU,3.570406780,,
BON032(Full),16-Feb-23,Tactical,WFS0864AU,3.564000000,,
BON032(Full),16-Feb-23,Tactical,BTA0565AU,3.240000000,,
BON032(Full),16-Feb-23,Tactical,PIM7802AU,3.240000000,,
BON032(Full),16-Feb-23,Tactical,ISEC-AU,2.750000000,,
BON032(Full),16-Feb-23,Tactical,IEU-AU,2.745762712,,
BON032(Full),16-Feb-23,Tactical,IVV-AU,2.562711864,,
BON032(Full),16-Feb-23,Tactical,ZUR0619AU,2.268000000,,
BON032(Full),16-Feb-23,Tactical,BILL-AU,2.250000000,,
BON032(Full),16-Feb-23,Tactical,ASX6124AU,2.205000000,,
BON032(Full),16-Feb-23,Tactical,HOW0098AU,2.205000000,,
BON032(Full),16-Feb-23,Tactical,IGB-AU,2.100000000,,
BON032(Full),16-Feb-23,Tactical,WVOL-AU,1.647457627,,
BON032(Full),16-Feb-23,Tactical,CSA0038AU,1.470000000,,
BON032(Full),16-Feb-23,Tactical,WPC1963AU,1.470000000,,
BON032(Full),16-Feb-23,Tactical,ETL0019AU,1.470000000,,
BON032(Full),16-Feb-23,Tactical,IHVV-AU,1.464406780,,
BON032(Full),16-Feb-23,Tactical,IEM-AU,1.359152542,,
BON032(Full),16-Feb-23,Tactical,ILB-AU,1.350000000,,
BON032(Full),16-Feb-23,Tactical,IHCB-AU,1.350000000,,
BON032(Full),16-Feb-23,Tactical,AESG-AU,1.335000000,,
BON032(Full),16-Feb-23,Tactical,ZUR0617AU,0.972000000,,
BON032(Full),16-Feb-23,Tactical,IHHY-AU,0.900000000,,
BON032(Full),16-Feb-23,Tactical,IJP-AU,0.366101695,,
BON032(Full),16-Feb-23,Tactical,IHEB-AU,0.300000000,,
BON032(Full),14-Mar-23,Tactical,CHN0005AU,10.325000000,,
BON032(Full),14-Mar-23,Tactical,SSB0122AU,10.325000000,,
BON032(Full),14-Mar-23,Tactical,IOZ-AU,6.000000000,,
BON032(Full),14-Mar-23,Tactical,IAF-AU,6.000000000,,
BON032(Full),14-Mar-23,Tactical,BILL-AU,5.050000000,,
BON032(Full),14-Mar-23,Tactical,VAN0024AU,5.000000000,,
BON032(Full),14-Mar-23,Tactical,ILC-AU,4.060000000,,
BON032(Full),14-Mar-23,Tactical,ISEC-AU,3.950000000,,
BON032(Full),14-Mar-23,Tactical,BTA0480AU,3.920000000,,
BON032(Full),14-Mar-23,Tactical,PER0049AU,3.920000000,,
BON032(Full),14-Mar-23,Tactical,WFS0864AU,3.510000000,,
BON032(Full),14-Mar-23,Tactical,BTA0565AU,3.198000000,,
BON032(Full),14-Mar-23,Tactical,PIM7802AU,3.120000000,,
BON032(Full),14-Mar-23,Tactical,IZZ-AU,2.966736842,,
BON032(Full),14-Mar-23,Tactical,IEU-AU,2.919298246,,
BON032(Full),14-Mar-23,Tactical,IVV-AU,2.554385965,,
BON032(Full),14-Mar-23,Tactical,HOW0098AU,2.205000000,,
BON032(Full),14-Mar-23,Tactical,ASX6124AU,2.100000000,,
BON032(Full),14-Mar-23,Tactical,ZUR0619AU,2.028000000,,
BON032(Full),14-Mar-23,Tactical,WVOL-AU,1.642105263,,
BON032(Full),14-Mar-23,Tactical,IGB-AU,1.500000000,,
BON032(Full),14-Mar-23,Tactical,CSA0038AU,1.470000000,,
BON032(Full),14-Mar-23,Tactical,WPC1963AU,1.470000000,,
BON032(Full),14-Mar-23,Tactical,ETL0019AU,1.470000000,,
BON032(Full),14-Mar-23,Tactical,ILB-AU,1.350000000,,
BON032(Full),14-Mar-23,Tactical,IHCB-AU,1.350000000,,
BON032(Full),14-Mar-23,Tactical,AESG-AU,1.335000000,,
BON032(Full),14-Mar-23,Tactical,IHVV-AU,1.277192982,,
BON032(Full),14-Mar-23,Tactical,ZUR0617AU,1.248000000,,
BON032(Full),14-Mar-23,Tactical,IEM-AU,1.171368421,,
BON032(Full),14-Mar-23,Tactical,IHHY-AU,0.900000000,,
BON032(Full),14-Mar-23,Tactical,IJP-AU,0.364912281,,
BON032(Full),14-Mar-23,Tactical,IHEB-AU,0.300000000,,
BON032(Full),10-May-23,Tactical,CHN0005AU,15.120000000,,
BON032(Full),10-May-23,Tactical,SSB0122AU,10.080000000,,
BON032(Full),10-May-23,Tactical,IAF-AU,7.350000000,,
BON032(Full),10-May-23,Tactical,IOZ-AU,5.910000000,,
BON032(Full),10-May-23,Tactical,VAN0024AU,5.000000000,,
BON032(Full),10-May-23,Tactical,ILC-AU,4.000000000,,
BON032(Full),10-May-23,Tactical,BTA0480AU,3.860000000,,
BON032(Full),10-May-23,Tactical,PER0049AU,3.860000000,,
BON032(Full),10-May-23,Tactical,WFS0864AU,3.770000000,,
BON032(Full),10-May-23,Tactical,BTA0565AU,3.440000000,,
BON032(Full),10-May-23,Tactical,PIM7802AU,3.350000000,,
BON032(Full),10-May-23,Tactical,BILL-AU,3.230000000,,
BON032(Full),10-May-23,Tactical,ISEC-AU,3.170000000,,
BON032(Full),10-May-23,Tactical,IZZ-AU,2.970000000,,
BON032(Full),10-May-23,Tactical,IEU-AU,2.620000000,,
BON032(Full),10-May-23,Tactical,IVV-AU,2.330000000,,
BON032(Full),10-May-23,Tactical,IGB-AU,2.100000000,,
BON032(Full),10-May-23,Tactical,ASX6124AU,2.070000000,,
BON032(Full),10-May-23,Tactical,ZUR0617AU,1.840000000,,
BON032(Full),10-May-23,Tactical,HOW0098AU,1.740000000,,
BON032(Full),10-May-23,Tactical,ZUR0619AU,1.680000000,,
BON032(Full),10-May-23,Tactical,WVOL-AU,1.440000000,,
BON032(Full),10-May-23,Tactical,ILB-AU,1.350000000,,
BON032(Full),10-May-23,Tactical,IEM-AU,1.150000000,,
BON032(Full),10-May-23,Tactical,AESG-AU,1.100000000,,
BON032(Full),10-May-23,Tactical,ETL0019AU,0.990000000,,
BON032(Full),10-May-23,Tactical,IHVV-AU,0.890000000,,
BON032(Full),10-May-23,Tactical,CSA0038AU,0.870000000,,
BON032(Full),10-May-23,Tactical,WPC1963AU,0.870000000,,
BON032(Full),10-May-23,Tactical,IHHY-AU,0.750000000,,
BON032(Full),10-May-23,Tactical,IHCB-AU,0.480000000,,
BON032(Full),10-May-23,Tactical,IJP-AU,0.320000000,,
BON032(Full),10-May-23,Tactical,IHEB-AU,0.300000000,,
BON032(Full),20-Jun-23,Tactical,CHN0005AU,14.616000000,,
BON032(Full),20-Jun-23,Tactical,SSB0122AU,9.744000000,,
BON032(Full),20-Jun-23,Tactical,IAF-AU,7.080000000,,
BON032(Full),20-Jun-23,Tactical,VAN0024AU,5.000000000,,
BON032(Full),20-Jun-23,Tactical,IOZ-AU,4.980000000,,
BON032(Full),20-Jun-23,Tactical,WFS0864AU,4.761575000,,
BON032(Full),20-Jun-23,Tactical,BTA0565AU,3.984175000,,
BON032(Full),20-Jun-23,Tactical,PIM7802AU,3.887000000,,
BON032(Full),20-Jun-23,Tactical,ILC-AU,3.369800000,,
BON032(Full),20-Jun-23,Tactical,BTA0480AU,3.253600000,,
BON032(Full),20-Jun-23,Tactical,PER0049AU,3.253600000,,
BON032(Full),20-Jun-23,Tactical,BILL-AU,3.230000000,,
BON032(Full),20-Jun-23,Tactical,ISEC-AU,3.170000000,,
BON032(Full),20-Jun-23,Tactical,IVV-AU,3.100740741,,
BON032(Full),20-Jun-23,Tactical,ZUR0619AU,2.720900000,,
BON032(Full),20-Jun-23,Tactical,IZZ-AU,2.589487654,,
BON032(Full),20-Jun-23,Tactical,IEU-AU,2.583950617,,
BON032(Full),20-Jun-23,Tactical,IGB-AU,2.040000000,,
BON032(Full),20-Jun-23,Tactical,HOW0098AU,1.788500000,,
BON032(Full),20-Jun-23,Tactical,ASX6124AU,1.743000000,,
BON032(Full),20-Jun-23,Tactical,ZUR0617AU,1.554800000,,
BON032(Full),20-Jun-23,Tactical,WVOL-AU,1.421172840,,
BON032(Full),20-Jun-23,Tactical,IHVV-AU,1.421172840,,
BON032(Full),20-Jun-23,Tactical,ILB-AU,1.320000000,,
BON032(Full),20-Jun-23,Tactical,IEM-AU,1.229037654,,
BON032(Full),20-Jun-23,Tactical,AESG-AU,1.111000000,,
BON032(Full),20-Jun-23,Tactical,ETL0019AU,1.022000000,,
BON032(Full),20-Jun-23,Tactical,CSA0038AU,0.894250000,,
BON032(Full),20-Jun-23,Tactical,WPC1963AU,0.894250000,,
BON032(Full),20-Jun-23,Tactical,IHHY-AU,0.780000000,,
BON032(Full),20-Jun-23,Tactical,IJP-AU,0.645987654,,
BON032(Full),20-Jun-23,Tactical,IHCB-AU,0.480000000,,
BON032(Full),20-Jun-23,Tactical,IHEB-AU,0.330000000,,
BON032(Full),21-Aug-23,Tactical,CHN0005AU,14.610000000,,
BON032(Full),21-Aug-23,Tactical,SSB0122AU,7.860000000,,
BON032(Full),21-Aug-23,Tactical,IAF-AU,6.780000000,,
BON032(Full),21-Aug-23,Tactical,IOZ-AU,5.040000000,,
BON032(Full),21-Aug-23,Tactical,VAN0024AU,5.000000000,,
BON032(Full),21-Aug-23,Tactical,WFS0864AU,4.620000000,,
BON032(Full),21-Aug-23,Tactical,BILL-AU,4.350000000,,
BON032(Full),21-Aug-23,Tactical,PIM7802AU,3.770000000,,
BON032(Full),21-Aug-23,Tactical,ISEC-AU,3.650000000,,
BON032(Full),21-Aug-23,Tactical,BTA0565AU,3.490000000,,
BON032(Full),21-Aug-23,Tactical,ILC-AU,3.410000000,,
BON032(Full),21-Aug-23,Tactical,BTA0480AU,3.290000000,,
BON032(Full),21-Aug-23,Tactical,PER0049AU,3.290000000,,
BON032(Full),21-Aug-23,Tactical,IVV-AU,3.030000000,,
BON032(Full),21-Aug-23,Tactical,ZUR0619AU,2.640000000,,
BON032(Full),21-Aug-23,Tactical,IZZ-AU,2.590000000,,
BON032(Full),21-Aug-23,Tactical,HOW0098AU,2.230000000,,
BON032(Full),21-Aug-23,Tactical,IEU-AU,2.190000000,,
BON032(Full),21-Aug-23,Tactical,IEM-AU,1.910000000,,
BON032(Full),21-Aug-23,Tactical,IGB-AU,1.800000000,,
BON032(Full),21-Aug-23,Tactical,ASX6124AU,1.760000000,,
BON032(Full),21-Aug-23,Tactical,IHEB-AU,1.560000000,,
BON032(Full),21-Aug-23,Tactical,AESG-AU,1.560000000,,
BON032(Full),21-Aug-23,Tactical,ZUR0617AU,1.510000000,,
BON032(Full),21-Aug-23,Tactical,WVOL-AU,1.450000000,,
BON032(Full),21-Aug-23,Tactical,IHVV-AU,1.390000000,,
BON032(Full),21-Aug-23,Tactical,CSA0038AU,1.110000000,,
BON032(Full),21-Aug-23,Tactical,WPC1963AU,1.110000000,,
BON032(Full),21-Aug-23,Tactical,ILB-AU,1.050000000,,
BON032(Full),21-Aug-23,Tactical,IHHY-AU,0.780000000,,
BON032(Full),21-Aug-23,Tactical,IHCB-AU,0.750000000,,
BON032(Full),21-Aug-23,Tactical,IJP-AU,0.420000000,,
BON032(Full),16-Nov-23,Tactical,CHN0005AU,15.242500000,,
BON032(Full),16-Nov-23,Tactical,SSB0122AU,8.207500000,,
BON032(Full),16-Nov-23,Tactical,IAF-AU,7.050000000,,
BON032(Full),16-Nov-23,Tactical,TGP0008AU,5.000000000,,
BON032(Full),16-Nov-23,Tactical,IOZ-AU,4.410000000,,
BON032(Full),16-Nov-23,Tactical,WFS0864AU,4.370600000,,
BON032(Full),16-Nov-23,Tactical,PIM7802AU,4.264000000,,
BON032(Full),16-Nov-23,Tactical,BTA0565AU,3.944200000,,
BON032(Full),16-Nov-23,Tactical,IVV-AU,3.544815864,,
BON032(Full),16-Nov-23,Tactical,IEM-AU,3.122086119,,
BON032(Full),16-Nov-23,Tactical,ZUR0619AU,2.984800000,,
BON032(Full),16-Nov-23,Tactical,ILC-AU,2.984100000,,
BON032(Full),16-Nov-23,Tactical,BTA0480AU,2.881200000,,
BON032(Full),16-Nov-23,Tactical,PER0049AU,2.881200000,,
BON032(Full),16-Nov-23,Tactical,ISEC-AU,2.870000000,,
BON032(Full),16-Nov-23,Tactical,IZZ-AU,2.847467422,,
BON032(Full),16-Nov-23,Tactical,BILL-AU,2.530000000,,
BON032(Full),16-Nov-23,Tactical,HOW0098AU,2.107000000,,
BON032(Full),16-Nov-23,Tactical,IGB-AU,1.800000000,,
BON032(Full),16-Nov-23,Tactical,ZUR0617AU,1.705600000,,
BON032(Full),16-Nov-23,Tactical,IHVV-AU,1.658583569,,
BON032(Full),16-Nov-23,Tactical,IEU-AU,1.626062323,,
BON032(Full),16-Nov-23,Tactical,ASX6124AU,1.543500000,,
BON032(Full),16-Nov-23,Tactical,IHEB-AU,1.503000000,,
BON032(Full),16-Nov-23,Tactical,AESG-AU,1.503000000,,
BON032(Full),16-Nov-23,Tactical,WVOL-AU,1.463456091,,
BON032(Full),16-Nov-23,Tactical,ILB-AU,1.200000000,,
BON032(Full),16-Nov-23,Tactical,CSA0038AU,1.053500000,,
BON032(Full),16-Nov-23,Tactical,WPC1963AU,1.053500000,,
BON032(Full),16-Nov-23,Tactical,IJP-AU,0.943116147,,
BON032(Full),16-Nov-23,Tactical,IHCB-AU,0.930000000,,
BON032(Full),16-Nov-23,Tactical,IHHY-AU,0.450000000,,
BON032(Full),16-Nov-23,Tactical,IKO-AU,0.325212465,,
BON032(Full),21-Dec-23,Tactical,CHN0005AU,15.242500000,,
BON032(Full),21-Dec-23,Tactical,SSB0122AU,8.207500000,,
BON032(Full),21-Dec-23,Tactical,IAF-AU,7.050000000,,
BON032(Full),21-Dec-23,Tactical,TGP0008AU,5.000000000,,
BON032(Full),21-Dec-23,Tactical,IOZ-AU,4.410000000,,
BON032(Full),21-Dec-23,Tactical,WFS0864AU,4.370600000,,
BON032(Full),21-Dec-23,Tactical,PIM7802AU,4.264000000,,
BON032(Full),21-Dec-23,Tactical,BTA0565AU,3.944200000,,
BON032(Full),21-Dec-23,Tactical,IVV-AU,3.544815864,,
BON032(Full),21-Dec-23,Tactical,IEM-AU,3.122086119,,
BON032(Full),21-Dec-23,Tactical,ZUR0619AU,2.984800000,,
BON032(Full),21-Dec-23,Tactical,ISEC-AU,2.870000000,,
BON032(Full),21-Dec-23,Tactical,IZZ-AU,2.847467422,,
BON032(Full),21-Dec-23,Tactical,BILL-AU,2.530000000,,
BON032(Full),21-Dec-23,Tactical,PER0049AU,2.212350000,,
BON032(Full),21-Dec-23,Tactical,ILC-AU,2.212350000,,
BON032(Full),21-Dec-23,Tactical,ASX6124AU,2.160900000,,
BON032(Full),21-Dec-23,Tactical,BTA0480AU,2.160900000,,
BON032(Full),21-Dec-23,Tactical,HOW0098AU,2.107000000,,
BON032(Full),21-Dec-23,Tactical,IGB-AU,1.800000000,,
BON032(Full),21-Dec-23,Tactical,ZUR0617AU,1.705600000,,
BON032(Full),21-Dec-23,Tactical,IHVV-AU,1.658583569,,
BON032(Full),21-Dec-23,Tactical,IEU-AU,1.626062323,,
BON032(Full),21-Dec-23,Tactical,JBW0052AU,1.543500000,,
BON032(Full),21-Dec-23,Tactical,IHEB-AU,1.503000000,,
BON032(Full),21-Dec-23,Tactical,AESG-AU,1.503000000,,
BON032(Full),21-Dec-23,Tactical,WVOL-AU,1.463456091,,
BON032(Full),21-Dec-23,Tactical,ILB-AU,1.200000000,,
BON032(Full),21-Dec-23,Tactical,CSA0038AU,1.053500000,,
BON032(Full),21-Dec-23,Tactical,WPC1963AU,1.053500000,,
BON032(Full),21-Dec-23,Tactical,IJP-AU,0.943116147,,
BON032(Full),21-Dec-23,Tactical,IHCB-AU,0.930000000,,
BON032(Full),21-Dec-23,Tactical,IHHY-AU,0.450000000,,
BON032(Full),21-Dec-23,Tactical,IKO-AU,0.325212465,,
BON032(Blackrock),16-Feb-23,Objective,ATCHBM00001,100.000000000,,
BON032(Blackrock),16-Feb-23,Peer,ATCHBM00023,100.000000000,,
BON032(Blackrock),16-Feb-23,Reference,IOZ-AU,25.000000000,,
BON032(Blackrock),16-Feb-23,Reference,VGS-AU,25.000000000,,
BON032(Blackrock),16-Feb-23,Reference,IAF-AU,22.500000000,,
BON032(Blackrock),16-Feb-23,Reference,VBND-AU,22.500000000,,
BON032(Blackrock),16-Feb-23,Reference,BILL-AU,5.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,IOZ-AU,19.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,IEM-AU,4.500000000,,
BON032(Blackrock),16-Feb-23,Strategic,IEU-AU,6.500000000,,
BON032(Blackrock),16-Feb-23,Strategic,IHVV-AU,4.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,IJP-AU,1.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,IVV-AU,8.500000000,,
BON032(Blackrock),16-Feb-23,Strategic,IZZ-AU,2.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,WVOL-AU,4.500000000,,
BON032(Blackrock),16-Feb-23,Strategic,IAF-AU,25.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,IGB-AU,2.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,ILB-AU,3.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,IHCB-AU,3.500000000,,
BON032(Blackrock),16-Feb-23,Strategic,IHHY-AU,2.500000000,,
BON032(Blackrock),16-Feb-23,Strategic,IHEB-AU,2.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,AESG-AU,4.000000000,,
BON032(Blackrock),16-Feb-23,Strategic,BILL-AU,2.500000000,,
BON032(Blackrock),16-Feb-23,Strategic,ISEC-AU,5.500000000,,
BON032(Blackrock),16-Feb-23,Tactical,IOZ-AU,23.500000000,,
BON032(Blackrock),16-Feb-23,Tactical,IEM-AU,1.500000000,,
BON032(Blackrock),16-Feb-23,Tactical,IEU-AU,7.500000000,,
BON032(Blackrock),16-Feb-23,Tactical,IHVV-AU,4.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,IJP-AU,1.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,IVV-AU,7.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,IZZ-AU,4.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,WVOL-AU,4.500000000,,
BON032(Blackrock),16-Feb-23,Tactical,IAF-AU,20.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,IGB-AU,7.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,ILB-AU,4.500000000,,
BON032(Blackrock),16-Feb-23,Tactical,IHCB-AU,4.500000000,,
BON032(Blackrock),16-Feb-23,Tactical,IHHY-AU,3.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,IHEB-AU,1.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,AESG-AU,2.000000000,,
BON032(Blackrock),16-Feb-23,Tactical,BILL-AU,2.500000000,,
BON032(Blackrock),16-Feb-23,Tactical,ISEC-AU,2.500000000,,
BON032(Blackrock),14-Mar-23,Tactical,IOZ-AU,22.500000000,,
BON032(Blackrock),14-Mar-23,Tactical,IEM-AU,1.500000000,,
BON032(Blackrock),14-Mar-23,Tactical,IEU-AU,8.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,IHVV-AU,3.500000000,,
BON032(Blackrock),14-Mar-23,Tactical,IJP-AU,1.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,IVV-AU,7.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,IZZ-AU,3.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,WVOL-AU,4.500000000,,
BON032(Blackrock),14-Mar-23,Tactical,IAF-AU,20.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,IGB-AU,5.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,ILB-AU,4.500000000,,
BON032(Blackrock),14-Mar-23,Tactical,IHCB-AU,4.500000000,,
BON032(Blackrock),14-Mar-23,Tactical,IHHY-AU,3.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,IHEB-AU,1.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,AESG-AU,2.000000000,,
BON032(Blackrock),14-Mar-23,Tactical,BILL-AU,2.500000000,,
BON032(Blackrock),14-Mar-23,Tactical,ISEC-AU,6.500000000,,
BON032(Blackrock),10-May-23,Tactical,IOZ-AU,22.200000000,,
BON032(Blackrock),10-May-23,Tactical,IEM-AU,1.500000000,,
BON032(Blackrock),10-May-23,Tactical,IEU-AU,8.200000000,,
BON032(Blackrock),10-May-23,Tactical,IHVV-AU,2.800000000,,
BON032(Blackrock),10-May-23,Tactical,IJP-AU,1.000000000,,
BON032(Blackrock),10-May-23,Tactical,IVV-AU,7.300000000,,
BON032(Blackrock),10-May-23,Tactical,IZZ-AU,3.000000000,,
BON032(Blackrock),10-May-23,Tactical,WVOL-AU,4.500000000,,
BON032(Blackrock),10-May-23,Tactical,IAF-AU,24.500000000,,
BON032(Blackrock),10-May-23,Tactical,IGB-AU,7.000000000,,
BON032(Blackrock),10-May-23,Tactical,ILB-AU,4.500000000,,
BON032(Blackrock),10-May-23,Tactical,IHCB-AU,1.600000000,,
BON032(Blackrock),10-May-23,Tactical,IHHY-AU,2.500000000,,
BON032(Blackrock),10-May-23,Tactical,IHEB-AU,1.000000000,,
BON032(Blackrock),10-May-23,Tactical,AESG-AU,2.000000000,,
BON032(Blackrock),10-May-23,Tactical,BILL-AU,2.500000000,,
BON032(Blackrock),10-May-23,Tactical,ISEC-AU,3.900000000,,
BON032(Blackrock),20-Jun-23,Tactical,IOZ-AU,19.100000000,,
BON032(Blackrock),20-Jun-23,Tactical,IEM-AU,2.000000000,,
BON032(Blackrock),20-Jun-23,Tactical,IEU-AU,8.000000000,,
BON032(Blackrock),20-Jun-23,Tactical,IHVV-AU,4.400000000,,
BON032(Blackrock),20-Jun-23,Tactical,IJP-AU,2.000000000,,
BON032(Blackrock),20-Jun-23,Tactical,IVV-AU,9.600000000,,
BON032(Blackrock),20-Jun-23,Tactical,IZZ-AU,2.000000000,,
BON032(Blackrock),20-Jun-23,Tactical,WVOL-AU,4.400000000,,
BON032(Blackrock),20-Jun-23,Tactical,IAF-AU,23.600000000,,
BON032(Blackrock),20-Jun-23,Tactical,IGB-AU,6.800000000,,
BON032(Blackrock),20-Jun-23,Tactical,ILB-AU,4.400000000,,
BON032(Blackrock),20-Jun-23,Tactical,IHCB-AU,1.600000000,,
BON032(Blackrock),20-Jun-23,Tactical,IHHY-AU,2.600000000,,
BON032(Blackrock),20-Jun-23,Tactical,IHEB-AU,1.100000000,,
BON032(Blackrock),20-Jun-23,Tactical,AESG-AU,2.000000000,,
BON032(Blackrock),20-Jun-23,Tactical,BILL-AU,2.500000000,,
BON032(Blackrock),20-Jun-23,Tactical,ISEC-AU,3.900000000,,
BON032(Blackrock),21-Aug-23,Tactical,IAF-AU,22.600000000,,
BON032(Blackrock),21-Aug-23,Tactical,IOZ-AU,19.300000000,,
BON032(Blackrock),21-Aug-23,Tactical,IVV-AU,9.400000000,,
BON032(Blackrock),21-Aug-23,Tactical,IEU-AU,6.800000000,,
BON032(Blackrock),21-Aug-23,Tactical,IGB-AU,6.000000000,,
BON032(Blackrock),21-Aug-23,Tactical,ISEC-AU,5.500000000,,
BON032(Blackrock),21-Aug-23,Tactical,WVOL-AU,4.500000000,,
BON032(Blackrock),21-Aug-23,Tactical,IHVV-AU,4.300000000,,
BON032(Blackrock),21-Aug-23,Tactical,ILB-AU,3.500000000,,
BON032(Blackrock),21-Aug-23,Tactical,IEM-AU,3.000000000,,
BON032(Blackrock),21-Aug-23,Tactical,IHHY-AU,2.600000000,,
BON032(Blackrock),21-Aug-23,Tactical,IHCB-AU,2.500000000,,
BON032(Blackrock),21-Aug-23,Tactical,BILL-AU,2.500000000,,
BON032(Blackrock),21-Aug-23,Tactical,IZZ-AU,2.200000000,,
BON032(Blackrock),21-Aug-23,Tactical,IHEB-AU,2.000000000,,
BON032(Blackrock),21-Aug-23,Tactical,AESG-AU,2.000000000,,
BON032(Blackrock),21-Aug-23,Tactical,IJP-AU,1.300000000,,
BON032(Blackrock),16-Nov-23,Tactical,IKO-AU,1.000000000,,
BON032(Blackrock),16-Nov-23,Tactical,IGB-AU,6.000000000,,
BON032(Blackrock),16-Nov-23,Tactical,IEU-AU,5.000000000,,
BON032(Blackrock),16-Nov-23,Tactical,IEM-AU,3.700000000,,
BON032(Blackrock),16-Nov-23,Tactical,IVE-AU,0.000000000,,
BON032(Blackrock),16-Nov-23,Tactical,IZZ-AU,2.200000000,,
BON032(Blackrock),16-Nov-23,Tactical,IHHY-AU,1.500000000,,
BON032(Blackrock),16-Nov-23,Tactical,IHCB-AU,3.100000000,,
BON032(Blackrock),16-Nov-23,Tactical,IOZ-AU,17.200000000,,
BON032(Blackrock),16-Nov-23,Tactical,BILL-AU,2.500000000,,
BON032(Blackrock),16-Nov-23,Tactical,IJP-AU,2.900000000,,
BON032(Blackrock),16-Nov-23,Tactical,ILB-AU,4.000000000,,
BON032(Blackrock),16-Nov-23,Tactical,IVV-AU,10.900000000,,
BON032(Blackrock),16-Nov-23,Tactical,IAF-AU,23.500000000,,
BON032(Blackrock),16-Nov-23,Tactical,IHVV-AU,5.100000000,,
BON032(Blackrock),16-Nov-23,Tactical,ISEC-AU,2.900000000,,
BON032(Blackrock),16-Nov-23,Tactical,WVOL-AU,4.500000000,,
BON032(Blackrock),16-Nov-23,Tactical,IHEB-AU,2.000000000,,
BON032(Blackrock),16-Nov-23,Tactical,AESG-AU,2.000000000,,
IOZ-AU,30-Jun-17,Objective,IOZ-AU,100.000000000,,
IOZ-AU,30-Jun-17,Peer,ATCHBM00011,100.000000000,,
IOZ-AU,30-Jun-17,Reference,IOZ-AU,100.000000000,,
IOZ-AU,30-Jun-17,Strategic,IOZ-AU,100.000000000,,
IOZ-AU,30-Jun-17,Tactical,BHP-AU,10.370000000,,
IOZ-AU,30-Jun-17,Tactical,CBA-AU,7.930000000,,
IOZ-AU,30-Jun-17,Tactical,CSL-AU,6.000000000,,
IOZ-AU,30-Jun-17,Tactical,NAB-AU,4.130000000,,
IOZ-AU,30-Jun-17,Tactical,WBC-AU,3.530000000,,
IOZ-AU,30-Jun-17,Tactical,ANZ-AU,3.450000000,,
